id_str,flagged,reason
1000000000000000083,True,This is a retweet with no original thought added.
1000000000000000084,False,
1000000000000000085,False,
1000000000000000086,True,This is a retweet with no original thought added.
1000000000000000087,True,This is a retweet with no original thought added.
1000000000000000088,True,"This tweet is vague, low-effort, and adds no specific value or insight."
1000000000000000089,True,This tweet makes a hot take.
1000000000000000090,False,
1000000000000000091,True,This tweet makes a subjective and potentially controversial claim.
1000000000000000092,False,
1000000000000000093,False,
1000000000000000094,False,
1000000000000000095,False,
1000000000000000096,False,
1000000000000000097,True,This is a retweet with no original thought added.
1000000000000000098,True,This is a retweet with no original thought added.
1000000000000000099,True,This is a retweet with no original thought added.
1000000000000000100,True,This is a retweet with no original thought added.
1000000000000000101,False,
1000000000000000102,False,
1000000000000000103,False,
1000000000000000104,False,
1000000000000000105,False,
1000000000000000106,False,
1000000000000000107,False,
1000000000000000108,False,
1000000000000000109,False,
1000000000000000110,False,
1000000000000000111,False,
1000000000000000112,False,
1000000000000000113,False,
1000000000000000114,False,
1000000000000000115,False,
1000000000000000116,False,
1000000000000000117,False,
1000000000000000118,False,
1000000000000000119,False,
1000000000000000120,False,
1000000000000000121,False,
1000000000000000122,False,
1000000000000000123,False,
1000000000000000124,False,
1000000000000000125,False,
1000000000000000126,False,
1000000000000000127,False,
1000000000000000128,False,
1000000000000000129,False,
1000000000000000130,False,
1000000000000000131,False,
1000000000000000132,False,
1000000000000000133,False,
1000000000000000134,False,
1000000000000000135,False,
1000000000000000136,False,
1000000000000000137,False,
1000000000000000138,False,
1000000000000000139,False,
1000000000000000140,False,
1000000000000000141,False,
1000000000000000142,False,
1000000000000000143,False,
1000000000000000144,False,
1000000000000000145,False,
1000000000000000146,False,
1000000000000000147,False,
1000000000000000148,False,
1000000000000000149,False,
1000000000000000150,False,
1000000000000000151,False,
1000000000000000152,False,
1000000000000000153,False,
1000000000000000154,False,
1000000000000000155,False,
1000000000000000156,False,
1000000000000000157,False,
1000000000000000158,False,
1000000000000000159,False,
1000000000000000160,False,
1000000000000000161,False,
1000000000000000162,False,
1000000000000000163,False,
1000000000000000164,False,
1000000000000000165,False,
1000000000000000166,False,
1000000000000000167,False,
1000000000000000168,False,
1000000000000000169,False,
1000000000000000170,False,
1000000000000000171,False,
1000000000000000172,False,
1000000000000000173,False,
1000000000000000174,False,
1000000000000000175,False,
1000000000000000176,False,
1000000000000000177,False,
1000000000000000178,False,
1000000000000000179,False,
1000000000000000180,False,
1000000000000000181,False,
1000000000000000182,False,
1000000000000000183,False,
1000000000000000184,False,
1000000000000000185,False,
1000000000000000186,False,
1000000000000000187,False,
1000000000000000188,False,
1000000000000000189,False,
1000000000000000190,False,
1000000000000000191,False,
1000000000000000192,False,
1000000000000000193,False,
1000000000000000194,False,
1000000000000000195,False,
1000000000000000196,False,
1000000000000000197,False,
1000000000000000198,False,
1000000000000000199,False,
1000000000000000200,False,
1000000000000000201,False,
1000000000000000202,False,
1000000000000000203,False,
1000000000000000204,False,
1000000000000000205,False,
1000000000000000206,False,
1000000000000000207,False,
1000000000000000208,False,
1000000000000000209,False,
1000000000000000210,False,
1000000000000000211,False,
1000000000000000212,False,
1000000000000000213,False,
1000000000000000214,False,
1000000000000000215,False,
1000000000000000216,False,
1000000000000000217,False,
1000000000000000218,False,
1000000000000000219,False,
1000000000000000220,False,
1000000000000000221,False,
1000000000000000222,False,
1000000000000000223,False,
1000000000000000224,False,
1000000000000000225,False,
1000000000000000226,False,
1000000000000000227,False,
1000000000000000228,False,
1000000000000000229,False,
1000000000000000230,False,
1000000000000000231,False,
1000000000000000232,False,
1000000000000000233,False,
1000000000000000234,False,
1000000000000000235,False,
1000000000000000236,False,
1000000000000000237,False,
1000000000000000238,False,
1000000000000000239,False,
1000000000000000240,False,
1000000000000000241,False,
1000000000000000242,False,
1000000000000000243,False,
1000000000000000244,False,
1000000000000000245,False,
1000000000000000246,False,
1000000000000000247,False,
1000000000000000248,False,
1000000000000000249,False,
1000000000000000250,False,
1000000000000000251,False,
1000000000000000252,False,
1000000000000000253,False,
1000000000000000254,False,
1000000000000000255,False,
1000000000000000256,False,
1000000000000000257,False,
1000000000000000258,False,
1000000000000000259,False,
1000000000000000260,False,
1000000000000000261,False,
1000000000000000262,False,
1000000000000000263,False,
1000000000000000264,False,
1000000000000000265,False,
1000000000000000266,False,
1000000000000000267,False,
1000000000000000268,False,
1000000000000000269,False,
1000000000000000270,False,
1000000000000000271,False,
1000000000000000272,False,
1000000000000000273,False,
1000000000000000274,False,
1000000000000000275,False,
1000000000000000276,False,
1000000000000000277,False,
1000000000000000278,False,
1000000000000000279,False,
1000000000000000280,False,
1000000000000000281,False,
1000000000000000282,False,
1000000000000000283,False,
1000000000000000284,False,
1000000000000000285,False,
1000000000000000286,False,
1000000000000000287,False,
1000000000000000288,False,
1000000000000000289,False,
1000000000000000290,False,
1000000000000000291,False,
1000000000000000292,False,
1000000000000000293,False,
1000000000000000294,False,
1000000000000000295,False,
1000000000000000296,False,
1000000000000000297,False,
1000000000000000298,False,
1000000000000000299,False,
1000000000000000300,False,
1000000000000000301,False,
1000000000000000302,False,
1000000000000000303,False,
1000000000000000304,False,
1000000000000000305,False,
1000000000000000306,False,
1000000000000000307,False,
1000000000000000308,False,
1000000000000000309,False,
1000000000000000310,False,
1000000000000000311,False,
1000000000000000312,False,
1000000000000000313,False,
1000000000000000314,False,
1000000000000000315,False,
1000000000000000316,False,
1000000000000000317,False,
1000000000000000318,False,
1000000000000000319,False,
1000000000000000320,False,
1000000000000000321,False,
1000000000000000322,False,
1000000000000000323,False,
1000000000000000324,False,
1000000000000000325,False,
1000000000000000326,False,
1000000000000000327,False,
1000000000000000328,False,
1000000000000000329,False,
1000000000000000330,False,
1000000000000000331,False,
1000000000000000332,False,
1000000000000000333,False,
1000000000000000334,False,
1000000000000000335,False,
1000000000000000336,False,
1000000000000000337,False,
1000000000000000338,False,
1000000000000000339,False,
1000000000000000340,False,
1000000000000000341,False,
1000000000000000342,False,
1000000000000000343,False,
1000000000000000344,False,
1000000000000000345,False,
1000000000000000346,False,
1000000000000000347,False,
1000000000000000348,False,
1000000000000000349,False,
1000000000000000350,False,
1000000000000000351,False,
1000000000000000352,False,
1000000000000000353,False,
1000000000000000354,False,
1000000000000000355,False,
1000000000000000356,False,
1000000000000000357,False,
1000000000000000358,False,
1000000000000000359,False,
1000000000000000360,False,
1000000000000000361,False,
1000000000000000362,False,
1000000000000000363,False,
1000000000000000364,False,
1000000000000000365,False,
1000000000000000366,False,
1000000000000000367,False,
1000000000000000368,False,
1000000000000000369,False,
1000000000000000370,False,
1000000000000000371,False,
1000000000000000372,False,
1000000000000000373,False,
1000000000000000374,False,
1000000000000000375,False,
1000000000000000376,False,
1000000000000000377,False,
1000000000000000378,False,
1000000000000000379,False,
1000000000000000380,False,
1000000000000000381,False,
1000000000000000382,False,
1000000000000000383,False,
1000000000000000384,False,
1000000000000000385,False,
1000000000000000386,False,
1000000000000000387,False,
1000000000000000388,False,
1000000000000000389,False,
1000000000000000390,False,
1000000000000000391,False,
1000000000000000392,False,
1000000000000000393,False,
1000000000000000394,False,
1000000000000000395,False,
1000000000000000396,False,
1000000000000000397,False,
1000000000000000398,False,
1000000000000000399,False,
1000000000000000400,False,
1000000000000000401,False,
1000000000000000402,False,
1000000000000000403,False,
1000000000000000404,False,
1000000000000000405,False,
1000000000000000406,False,
1000000000000000407,False,
1000000000000000408,False,
1000000000000000409,False,
1000000000000000410,False,
1000000000000000411,False,
1000000000000000412,False,
1000000000000000413,False,
1000000000000000414,False,
1000000000000000415,False,
1000000000000000416,False,
1000000000000000417,False,
1000000000000000418,False,
1000000000000000419,False,
1000000000000000420,False,
1000000000000000421,False,
1000000000000000422,False,
1000000000000000423,False,
1000000000000000424,False,
1000000000000000425,False,
1000000000000000426,False,
1000000000000000427,False,
1000000000000000428,False,
1000000000000000429,False,
1000000000000000430,False,
1000000000000000431,False,
1000000000000000432,False,
1000000000000000433,False,
1000000000000000434,False,
1000000000000000435,False,
1000000000000000436,False,
1000000000000000437,False,
1000000000000000438,False,
1000000000000000439,False,
1000000000000000440,False,
1000000000000000441,False,
1000000000000000442,False,
1000000000000000443,False,
1000000000000000444,False,
1000000000000000445,False,
1000000000000000446,False,
1000000000000000447,False,
1000000000000000448,False,
1000000000000000449,False,
1000000000000000450,False,
1000000000000000451,False,
1000000000000000452,False,
1000000000000000453,False,
1000000000000000454,False,
1000000000000000455,False,
1000000000000000456,False,
1000000000000000457,False,
1000000000000000458,False,
1000000000000000459,False,
1000000000000000460,False,
1000000000000000461,False,
1000000000000000462,False,
1000000000000000463,False,
1000000000000000464,False,
1000000000000000465,False,
1000000000000000466,False,
1000000000000000467,False,
1000000000000000468,False,
1000000000000000469,False,
1000000000000000470,False,
1000000000000000471,False,
1000000000000000472,False,
1000000000000000473,False,
1000000000000000474,False,
1000000000000000475,False,
1000000000000000476,False,
1000000000000000477,False,
1000000000000000478,False,
1000000000000000479,False,
1000000000000000480,False,
1000000000000000481,False,
1000000000000000482,False,
1000000000000000483,False,
1000000000000000484,False,
1000000000000000485,False,
1000000000000000486,False,
1000000000000000487,False,
1000000000000000488,False,
1000000000000000489,False,
1000000000000000490,False,
1000000000000000491,False,
1000000000000000492,False,
1000000000000000493,False,
1000000000000000494,False,
1000000000000000495,False,
1000000000000000496,False,
1000000000000000497,False,
1000000000000000498,False,
1000000000000000499,False,
1000000000000000500,False,
1000000000000000501,False,
1000000000000000502,False,
1000000000000000503,False,
1000000000000000504,False,
1000000000000000505,False,
1000000000000000506,False,
1000000000000000507,False,
1000000000000000508,False,
1000000000000000509,False,
1000000000000000510,False,
1000000000000000511,False,
1000000000000000512,False,
1000000000000000513,False,
1000000000000000514,False,
1000000000000000515,False,
1000000000000000516,False,
1000000000000000517,False,
1000000000000000518,False,
1000000000000000519,False,
1000000000000000520,False,
1000000000000000521,False,
1000000000000000522,False,
1000000000000000523,False,
1000000000000000524,False,
1000000000000000525,False,
1000000000000000526,False,
1000000000000000527,False,
1000000000000000528,False,
1000000000000000529,False,
1000000000000000530,False,
1000000000000000531,False,
1000000000000000532,False,
1000000000000000533,False,
1000000000000000534,False,
1000000000000000535,False,
1000000000000000536,False,
1000000000000000537,False,
1000000000000000538,False,
1000000000000000539,False,
1000000000000000540,False,
1000000000000000541,False,
1000000000000000542,False,
1000000000000000543,False,
1000000000000000544,False,
1000000000000000545,False,
1000000000000000546,False,
1000000000000000547,False,
1000000000000000548,False,
1000000000000000549,False,
1000000000000000550,False,
1000000000000000551,False,
1000000000000000552,False,
1000000000000000553,False,
1000000000000000554,False,
1000000000000000555,False,
1000000000000000556,False,
1000000000000000557,False,
1000000000000000558,False,
1000000000000000559,False,
1000000000000000560,False,
1000000000000000561,False,
1000000000000000562,False,
1000000000000000563,False,
1000000000000000564,False,
1000000000000000565,False,
1000000000000000566,False,
1000000000000000567,False,
1000000000000000568,False,
1000000000000000569,False,
1000000000000000570,False,
1000000000000000571,False,
1000000000000000572,False,
1000000000000000573,False,
1000000000000000574,False,
1000000000000000575,False,
1000000000000000576,False,
1000000000000000577,False,
1000000000000000578,False,
1000000000000000579,False,
1000000000000000580,False,
1000000000000000581,False,
1000000000000000582,False,
1000000000000000583,False,
1000000000000000584,False,
1000000000000000585,False,
1000000000000000586,False,
1000000000000000587,False,
1000000000000000588,False,
1000000000000000589,False,
1000000000000000590,False,
1000000000000000591,False,
1000000000000000592,False,
1000000000000000593,False,
1000000000000000594,False,
1000000000000000595,False,
1000000000000000596,False,
1000000000000000597,False,
1000000000000000598,False,
1000000000000000599,False,
1000000000000000600,False,
1000000000000000601,False,
1000000000000000602,False,
1000000000000000603,False,
1000000000000000604,False,
1000000000000000605,False,
1000000000000000606,False,
1000000000000000607,False,
1000000000000000608,False,
1000000000000000609,False,
1000000000000000610,False,
1000000000000000611,False,
1000000000000000612,False,
1000000000000000613,False,
1000000000000000614,False,
1000000000000000615,False,
1000000000000000616,False,
1000000000000000617,False,
1000000000000000618,False,
1000000000000000619,False,
1000000000000000620,False,
1000000000000000621,False,
1000000000000000622,False,
1000000000000000623,False,
1000000000000000624,False,
1000000000000000625,False,
1000000000000000626,False,
1000000000000000627,False,
1000000000000000628,False,
1000000000000000629,False,
1000000000000000630,False,
1000000000000000631,False,
1000000000000000632,False,
1000000000000000633,False,
1000000000000000634,False,
1000000000000000635,False,
1000000000000000636,False,
1000000000000000637,False,
1000000000000000638,False,
1000000000000000639,False,
1000000000000000640,False,
1000000000000000641,False,
1000000000000000642,False,
1000000000000000643,False,
1000000000000000644,False,
1000000000000000645,False,
1000000000000000646,False,
1000000000000000647,False,
1000000000000000648,False,
1000000000000000649,False,
1000000000000000650,False,
1000000000000000651,False,
1000000000000000652,False,
1000000000000000653,False,
1000000000000000654,False,
1000000000000000655,False,
1000000000000000656,False,
1000000000000000657,False,
1000000000000000658,False,
1000000000000000659,False,
1000000000000000660,False,
1000000000000000661,False,
1000000000000000662,False,
1000000000000000663,False,
1000000000000000664,False,
1000000000000000665,False,
1000000000000000666,False,
1000000000000000667,False,
1000000000000000668,False,
1000000000000000669,False,
1000000000000000670,False,
1000000000000000671,False,
1000000000000000672,False,
1000000000000000673,False,
1000000000000000674,False,
1000000000000000675,False,
1000000000000000676,False,
1000000000000000677,False,
1000000000000000678,False,
1000000000000000679,False,
1000000000000000680,False,
1000000000000000681,False,
1000000000000000682,False,
1000000000000000683,False,
1000000000000000684,False,
1000000000000000685,False,
1000000000000000686,False,
1000000000000000687,False,
1000000000000000688,False,
1000000000000000689,False,
1000000000000000690,False,
1000000000000000691,False,
1000000000000000692,False,
1000000000000000693,False,
1000000000000000694,False,
1000000000000000695,False,
1000000000000000696,False,
1000000000000000697,False,
1000000000000000698,False,
1000000000000000699,False,
1000000000000000700,False,
1000000000000000701,False,
1000000000000000702,False,
1000000000000000703,False,
1000000000000000704,False,
1000000000000000705,False,
1000000000000000706,False,
1000000000000000707,False,
1000000000000000708,False,
1000000000000000709,False,
1000000000000000710,False,
1000000000000000711,False,
1000000000000000712,False,
1000000000000000713,False,
1000000000000000714,False,
1000000000000000715,False,
1000000000000000716,False,
1000000000000000717,False,
1000000000000000718,False,
1000000000000000719,False,
1000000000000000720,False,
1000000000000000721,False,
1000000000000000722,False,
1000000000000000723,False,
1000000000000000724,False,
1000000000000000725,False,
1000000000000000726,False,
1000000000000000727,False,
1000000000000000728,False,
1000000000000000729,False,
1000000000000000730,False,
1000000000000000731,False,
1000000000000000732,False,
1000000000000000733,False,
1000000000000000734,False,
1000000000000000735,False,
1000000000000000736,False,
1000000000000000737,False,
1000000000000000738,False,
1000000000000000739,False,
1000000000000000740,False,
1000000000000000741,False,
1000000000000000742,False,
1000000000000000743,False,
1000000000000000744,False,
1000000000000000745,False,
1000000000000000746,False,
1000000000000000747,False,
1000000000000000748,False,
1000000000000000749,False,
1000000000000000750,False,
1000000000000000751,False,
1000000000000000752,False,
1000000000000000753,False,
1000000000000000754,False,
1000000000000000755,False,
1000000000000000756,False,
1000000000000000757,False,
1000000000000000758,False,
1000000000000000759,False,
1000000000000000760,False,
1000000000000000761,False,
1000000000000000762,False,
1000000000000000763,False,
1000000000000000764,False,
1000000000000000765,False,
1000000000000000766,False,
1000000000000000767,False,
1000000000000000768,False,
1000000000000000769,False,
1000000000000000770,False,
1000000000000000771,False,
1000000000000000772,False,
1000000000000000773,False,
1000000000000000774,False,
1000000000000000775,False,
1000000000000000776,False,
1000000000000000777,False,
1000000000000000778,False,
1000000000000000779,False,
1000000000000000780,False,
1000000000000000781,False,
1000000000000000782,False,
1000000000000000783,False,
1000000000000000784,False,
1000000000000000785,False,
1000000000000000786,False,
1000000000000000787,False,
1000000000000000788,False,
1000000000000000789,False,
1000000000000000790,False,
1000000000000000791,False,
1000000000000000792,False,
1000000000000000793,False,
1000000000000000794,False,
1000000000000000795,False,
1000000000000000796,False,
1000000000000000797,False,
1000000000000000798,False,
1000000000000000799,False,
1000000000000000800,False,
1000000000000000801,False,
1000000000000000802,False,
1000000000000000803,False,
1000000000000000804,False,
1000000000000000805,False,
1000000000000000806,False,
1000000000000000807,False,
1000000000000000808,False,
1000000000000000809,False,
1000000000000000810,False,
1000000000000000811,False,
1000000000000000812,False,
1000000000000000813,False,
1000000000000000814,False,
1000000000000000815,False,
1000000000000000816,False,
1000000000000000817,False,
1000000000000000818,False,
1000000000000000819,False,
1000000000000000820,False,
1000000000000000821,False,
1000000000000000822,False,
1000000000000000823,False,
1000000000000000824,False,
1000000000000000825,False,
1000000000000000826,False,
1000000000000000827,False,
1000000000000000828,False,
1000000000000000829,False,
1000000000000000830,False,
1000000000000000831,False,
1000000000000000832,False,
1000000000000000833,False,
1000000000000000834,False,
1000000000000000835,False,
1000000000000000836,False,
1000000000000000837,False,
1000000000000000838,False,
1000000000000000839,False,
1000000000000000840,False,
1000000000000000841,False,
1000000000000000842,False,
1000000000000000843,False,
1000000000000000844,False,
1000000000000000845,False,
1000000000000000846,False,
1000000000000000847,False,
1000000000000000848,False,
1000000000000000849,False,
1000000000000000850,False,
1000000000000000851,False,
1000000000000000852,False,
1000000000000000853,False,
1000000000000000854,False,
1000000000000000855,False,
1000000000000000856,False,
1000000000000000857,False,
1000000000000000858,False,
1000000000000000859,False,
1000000000000000860,False,
1000000000000000861,False,
1000000000000000862,False,
1000000000000000863,False,
1000000000000000864,False,
1000000000000000865,False,
1000000000000000866,False,
1000000000000000867,False,
1000000000000000868,False,
1000000000000000869,False,
1000000000000000870,False,
1000000000000000871,False,
1000000000000000872,False,
1000000000000000873,False,
1000000000000000874,False,
1000000000000000875,False,
1000000000000000876,False,
1000000000000000877,False,
1000000000000000878,False,
1000000000000000879,False,
1000000000000000880,False,
1000000000000000881,False,
1000000000000000882,False,
1000000000000000883,False,
1000000000000000884,False,
1000000000000000885,False,
1000000000000000886,False,
1000000000000000887,False,
1000000000000000888,False,
1000000000000000889,False,
1000000000000000890,False,
1000000000000000891,False,
1000000000000000892,False,
1000000000000000893,False,
1000000000000000894,False,
1000000000000000895,False,
1000000000000000896,False,
1000000000000000897,False,
1000000000000000898,False,
1000000000000000899,False,
1000000000000000900,False,
1000000000000000901,False,
1000000000000000902,False,
1000000000000000903,False,
1000000000000000904,False,
1000000000000000905,False,
1000000000000000906,False,
1000000000000000907,False,
1000000000000000908,False,
1000000000000000909,False,
1000000000000000910,False,
1000000000000000911,False,
1000000000000000912,False,
1000000000000000913,False,
1000000000000000914,False,
1000000000000000915,False,
1000000000000000916,False,
1000000000000000917,False,
1000000000000000918,False,
1000000000000000919,False,
1000000000000000920,False,
1000000000000000921,False,
1000000000000000922,False,
1000000000000000923,False,
1000000000000000924,False,
1000000000000000925,False,
1000000000000000926,False,
1000000000000000927,False,
1000000000000000928,False,
1000000000000000929,False,
1000000000000000930,False,
1000000000000000931,False,
1000000000000000932,False,
1000000000000000933,False,
1000000000000000934,False,
1000000000000000935,False,
1000000000000000936,False,
1000000000000000937,False,
1000000000000000938,False,
1000000000000000939,False,
1000000000000000940,False,
1000000000000000941,False,
1000000000000000942,False,
1000000000000000943,False,
1000000000000000944,False,
1000000000000000945,False,
1000000000000000946,False,
1000000000000000947,False,
1000000000000000948,False,
1000000000000000949,False,
1000000000000000950,False,
1000000000000000951,False,
1000000000000000952,False,
1000000000000000953,False,
1000000000000000954,False,
1000000000000000955,False,
1000000000000000956,False,
1000000000000000957,False,
1000000000000000958,False,
1000000000000000959,False,
1000000000000000960,False,
1000000000000000961,False,
1000000000000000962,False,
1000000000000000963,False,
1000000000000000964,False,
1000000000000000965,False,
1000000000000000966,False,
1000000000000000967,False,
1000000000000000968,False,
1000000000000000969,False,
1000000000000000970,False,
1000000000000000971,False,
1000000000000000972,False,
1000000000000000973,False,
1000000000000000974,False,
1000000000000000975,False,
1000000000000000976,False,
1000000000000000977,False,
1000000000000000978,False,
1000000000000000979,False,
1000000000000000980,False,
1000000000000000981,False,
1000000000000000982,False,
1000000000000000983,False,
1000000000000000984,False,
1000000000000000985,False,
1000000000000000986,False,
1000000000000000987,False,
1000000000000000988,False,
1000000000000000989,False,
1000000000000000990,False,
1000000000000000991,False,
1000000000000000992,False,
1000000000000000993,False,
1000000000000000994,False,
1000000000000000995,False,
1000000000000000996,False,
1000000000000000997,False,
1000000000000000998,False,
1000000000000000999,False,
1000000000000001000,False,
1000000000000001001,False,
1000000000000001002,False,
1000000000000001003,False,
1000000000000001004,False,
1000000000000001005,False,
1000000000000001006,False,
1000000000000001007,False,
1000000000000001008,False,
1000000000000001009,False,
1000000000000001010,False,
1000000000000001011,False,
1000000000000001012,False,
1000000000000001013,False,
1000000000000001014,False,
1000000000000001015,False,
1000000000000001016,False,
1000000000000001017,False,
1000000000000001018,False,
1000000000000001019,False,
1000000000000001020,False,
1000000000000001021,False,
1000000000000001022,False,
1000000000000001023,False,
1000000000000001024,False,
1000000000000001025,False,
1000000000000001026,False,
1000000000000001027,False,
1000000000000001028,False,
1000000000000001029,False,
1000000000000001030,False,
1000000000000001031,False,
1000000000000001032,False,
1000000000000001033,False,
1000000000000001034,False,
1000000000000001035,False,
1000000000000001036,False,
1000000000000001037,False,
1000000000000001038,False,
1000000000000001039,False,
1000000000000001040,False,
1000000000000001041,False,
1000000000000001042,False,
1000000000000001043,False,
1000000000000001044,False,
1000000000000001045,False,
1000000000000001046,False,
1000000000000001047,False,
1000000000000001048,False,
1000000000000001049,False,
1000000000000001050,False,
1000000000000001051,False,
1000000000000001052,False,
1000000000000001053,False,
1000000000000001054,False,
1000000000000001055,False,
1000000000000001056,False,
1000000000000001057,False,
1000000000000001058,False,
1000000000000001059,False,
1000000000000001060,False,
1000000000000001061,False,
1000000000000001062,False,
1000000000000001063,False,
1000000000000001064,False,
1000000000000001065,False,
1000000000000001066,False,
1000000000000001067,False,
1000000000000001068,False,
1000000000000001069,False,
1000000000000001070,False,
1000000000000001071,False,
1000000000000001072,False,
1000000000000001073,False,
1000000000000001074,False,
1000000000000001075,False,
1000000000000001076,False,
1000000000000001077,False,
1000000000000001078,False,
1000000000000001079,False,
1000000000000001080,False,
1000000000000001081,False,
1000000000000001082,False,
1000000000000001083,False,
1000000000000001084,False,
1000000000000001085,False,
1000000000000001086,False,
1000000000000001087,False,
1000000000000001088,False,
1000000000000001089,False,
1000000000000001090,False,
1000000000000001091,False,
1000000000000001092,False,
1000000000000001093,False,
1000000000000001094,False,
1000000000000001095,False,
1000000000000001096,False,
1000000000000001097,False,
1000000000000001098,False,
1000000000000001099,False,
1000000000000001100,False,
1000000000000001101,False,
1000000000000001102,False,
1000000000000001103,False,
1000000000000001104,False,
1000000000000001105,False,
1000000000000001106,False,
1000000000000001107,False,
1000000000000001108,False,
1000000000000001109,False,
1000000000000001110,False,
1000000000000001111,False,
1000000000000001112,False,
1000000000000001113,False,
1000000000000001114,False,
1000000000000001115,False,
1000000000000001116,False,
1000000000000001117,False,
1000000000000001118,False,
1000000000000001119,False,
1000000000000001120,False,
1000000000000001121,False,
1000000000000001122,False,
1000000000000001123,False,
1000000000000001124,False,
1000000000000001125,False,
1000000000000001126,False,
1000000000000001127,False,
1000000000000001128,False,
1000000000000001129,False,
1000000000000001130,False,
1000000000000001131,False,
1000000000000001132,False,
1000000000000001133,False,
1000000000000001134,False,
1000000000000001135,False,
1000000000000001136,False,
1000000000000001137,False,
1000000000000001138,False,
1000000000000001139,False,
1000000000000001140,False,
1000000000000001141,False,
1000000000000001142,False,
1000000000000001143,False,
1000000000000001144,False,
1000000000000001145,False,
1000000000000001146,False,
1000000000000001147,False,
1000000000000001148,False,
1000000000000001149,False,
1000000000000001150,False,
1000000000000001151,False,
1000000000000001152,False,
1000000000000001153,False,
1000000000000001154,False,
1000000000000001155,False,
1000000000000001156,False,
1000000000000001157,False,
1000000000000001158,False,
1000000000000001159,False,
1000000000000001160,False,
1000000000000001161,False,
1000000000000001162,False,
1000000000000001163,False,
1000000000000001164,False,
1000000000000001165,False,
1000000000000001166,False,
1000000000000001167,False,
